Rank,Word,Frequency,POS,source_file
10,เศษเหลือ,remainder,,SEAlang_math_operations_2025-12-31_02-59
3,เฉลี่ย,average,,SEAlang_math_operations_2025-12-31_02-59
10,รากที่สอง,square root,,SEAlang_math_operations_2025-12-31_02-59
7,รูปสามเหลี่ยม,triangle,,SEAlang_math_shapes_2025-12-31_02-59
6,รูปสี่เหลี่ยม,rectangle,,SEAlang_math_shapes_2025-12-31_02-59
9,รูปสี่เหลี่ยมผืนผ้า,rectangle (non-square),,SEAlang_math_shapes_2025-12-31_02-59
10,รูปสี่เหลี่ยมจัตุรัส,square,,SEAlang_math_shapes_2025-12-31_02-59
10,เส้นทแยงมุม,diagonal,,SEAlang_math_shapes_2025-12-31_02-59
5,วงกลม,circle,,SEAlang_math_shapes_2025-12-31_02-59
7,ลูกบาศก์,cube,,SEAlang_math_shapes_2025-12-31_02-59
6,กรวย,cone,,SEAlang_math_shapes_2025-12-31_02-59
5,รูปทรง,shape,,SEAlang_math_shapes_2025-12-31_02-59
6,จุดศูนย์กลาง,center,,SEAlang_math_shapes_2025-12-31_02-59
11,รูปสี่เหลี่ยมขนมเปียกปูน,rhombus,,SEAlang_math_shapes_2025-12-31_02-59
11,รูปสี่เหลี่ยมคางหมู,trapezoid,,SEAlang_math_shapes_2025-12-31_02-59
10,รูปหลายเหลี่ยม,polygon,,SEAlang_math_shapes_2025-12-31_02-59
4,คณิตศาสตร์,mathematics,,SEAlang_math_types_2025-12-31_02-59
5,คณิต,math,,SEAlang_math_types_2025-12-31_02-59
9,เลขคณิต,arithmetic,,SEAlang_math_types_2025-12-31_02-59
7,พีชคณิต,algebra,,SEAlang_math_types_2025-12-31_02-59
7,เรขาคณิต,geometry,,SEAlang_math_types_2025-12-31_02-59
9,ตรีโกณมิติ,trigonometry,,SEAlang_math_types_2025-12-31_02-59
7,แคลคูลัส,calculus,,SEAlang_math_types_2025-12-31_02-59
4,เมตริก,metric,,SEAlang_measurement_area_2025-12-31_02-59
3,เนื้อที่,area,,SEAlang_measurement_area_2025-12-31_02-59
5,ตารางเมตร,square meter,,SEAlang_measurement_area_2025-12-31_02-59
5,ตารางกิโลเมตร,square kilometer,,SEAlang_measurement_area_2025-12-31_02-59
7,ตารางนิ้ว,square inch,,SEAlang_measurement_area_2025-12-31_02-59
10,ตารางไมล์,square mile,,SEAlang_measurement_area_2025-12-31_02-59
7,ลูกบาศก์เมตร,cubic meter,,SEAlang_measurement_area_2025-12-31_02-59
3,คิว,cubic foot,,SEAlang_measurement_area_2025-12-31_02-59
3,ที่ดิน,plot of land,,SEAlang_measurement_area_2025-12-31_02-59
3,แปลง,clf. plot of land,,SEAlang_measurement_area_2025-12-31_02-59
2,วา,wa (2 meters),,SEAlang_measurement_area_2025-12-31_02-59
5,ตารางวา,square wa (4 square meters),,SEAlang_measurement_area_2025-12-31_02-59
0,งาน,ngan (400 square meters),,SEAlang_measurement_area_2025-12-31_02-59
3,ไร่,rai (1600 square meters),,SEAlang_measurement_area_2025-12-31_02-59
2,วัด,to measure (linear),,SEAlang_measurement_distance_2025-12-31_03-00
5,มิลลิเมตร,millimeter,,SEAlang_measurement_distance_2025-12-31_03-00
5,เซนติเมตร,centimeter,,SEAlang_measurement_distance_2025-12-31_03-00
3,เมตร,meter,,SEAlang_measurement_distance_2025-12-31_03-00
4,กิโลเมตร,kilometer,,SEAlang_measurement_distance_2025-12-31_03-00
4,กิโล,kilometer (informal),,SEAlang_measurement_distance_2025-12-31_03-00
3,นิ้ว,inch,,SEAlang_measurement_distance_2025-12-31_03-00
5,ฟุต,foot,,SEAlang_measurement_distance_2025-12-31_03-00
4,หลา,yard,,SEAlang_measurement_distance_2025-12-31_03-00
5,ไมล์,mile,,SEAlang_measurement_distance_2025-12-31_03-00
6,ตวง,to measure (volume),,SEAlang_measurement_volume_2025-12-31_03-00
6,ปริมาตร,volume,,SEAlang_measurement_volume_2025-12-31_03-00
3,ปริมาณ,quantity,,SEAlang_measurement_volume_2025-12-31_03-00
7,มิลลิลิตร,milliliter,,SEAlang_measurement_volume_2025-12-31_03-00
4,ลิตร,liter,,SEAlang_measurement_volume_2025-12-31_03-00
7,แกลลอน,gallon,,SEAlang_measurement_volume_2025-12-31_03-00
6,ชั่งน้ำหนัก,to weigh (formal),,SEAlang_measurement_weight_2025-12-31_03-00
5,ชั่ง,to weigh,,SEAlang_measurement_weight_2025-12-31_03-00
3,น้ำหนัก,weight,,SEAlang_measurement_weight_2025-12-31_03-00
6,มิลลิกรัม,milligram,,SEAlang_measurement_weight_2025-12-31_03-00
13,เซนติกรัม,centigram,,SEAlang_measurement_weight_2025-12-31_03-00
3,ขีด,centigram (informal),,SEAlang_measurement_weight_2025-12-31_03-00
4,กรัม,gram,,SEAlang_measurement_weight_2025-12-31_03-00
4,กิโลกรัม,kilogram (formal),,SEAlang_measurement_weight_2025-12-31_03-00
4,กิโล,kilogram,,SEAlang_measurement_weight_2025-12-31_03-00
3,โล,kilogram (informal),,SEAlang_measurement_weight_2025-12-31_03-00
4,ปอนด์,pound,,SEAlang_measurement_weight_2025-12-31_03-00
3,ทหาร,soldier,,SEAlang_military_2025-12-31_03-00
4,ทหารบก,army,,SEAlang_military_2025-12-31_03-00
5,ทหารเรือ,navy,,SEAlang_military_2025-12-31_03-00
6,ทหารอากาศ,air force,,SEAlang_military_2025-12-31_03-00
5,ผู้บัญชาการ,commanding officer,,SEAlang_military_2025-12-31_03-00
5,นายทหาร,officer,,SEAlang_military_2025-12-31_03-00
3,ค่าย,camp,,SEAlang_military_2025-12-31_03-00
4,กองทัพ,troops,,SEAlang_military_2025-12-31_03-00
13,นักเรียนนายทหาร,cadet,,SEAlang_military_2025-12-31_03-00
4,กลยุทธ์,strategy,,SEAlang_military_2025-12-31_03-00
6,ยุทธวิธี,tactic,,SEAlang_military_2025-12-31_03-00
3,พันธมิตร,ally,,SEAlang_military_2025-12-31_03-00
3,ศึก,combat,,SEAlang_military_2025-12-31_03-00
3,รบ,to combat,,SEAlang_military_2025-12-31_03-00
6,สู้รบ,to battle,,SEAlang_military_2025-12-31_03-00
11,นายพลเอก,general,,SEAlang_military_officers_2025-12-31_03-00
12,นายพลโท,lieutenant general,,SEAlang_military_officers_2025-12-31_03-00
11,นายพลตรี,major general,,SEAlang_military_officers_2025-12-31_03-00
11,นายพันเอก,colonel,,SEAlang_military_officers_2025-12-31_03-00
11,นายพันโท,lieutenant colonel,,SEAlang_military_officers_2025-12-31_03-00
11,นายพันตรี,major,,SEAlang_military_officers_2025-12-31_03-00
12,นายร้อยเอก,captain,,SEAlang_military_officers_2025-12-31_03-00
12,นายร้อยโท,first lieutenant,,SEAlang_military_officers_2025-12-31_03-00
12,นายร้อยตรี,second lieutenant,,SEAlang_military_officers_2025-12-31_03-00
14,นายสิบเอก,sergeant,,SEAlang_military_officers_2025-12-31_03-00
14,นายสิบโท,corporal,,SEAlang_military_officers_2025-12-31_03-00
14,นายสิบตรี,private,,SEAlang_military_officers_2025-12-31_03-00
2,ดนตรี,music,,SEAlang_music_instruments_2025-12-31_03-00
2,โน้ต,note,,SEAlang_music_instruments_2025-12-31_03-00
4,เครื่องดนตรี,musical instrument,,SEAlang_music_instruments_2025-12-31_03-00
7,เครื่องสาย,string instrument,,SEAlang_music_instruments_2025-12-31_03-00
6,แตร,horn,,SEAlang_music_instruments_2025-12-31_03-00
5,แคน,reed pipe,,SEAlang_music_instruments_2025-12-31_03-00
6,ขลุ่ย,flute,,SEAlang_music_instruments_2025-12-31_03-00
6,ปี่,oboe,,SEAlang_music_instruments_2025-12-31_03-00
3,ซอ,fiddle,,SEAlang_music_instruments_2025-12-31_03-00
6,ขิม,dulcimer,,SEAlang_music_instruments_2025-12-31_03-00
5,กลอง,drums,,SEAlang_music_instruments_2025-12-31_03-00
5,เปียโน,piano,,SEAlang_music_instruments_2025-12-31_03-00
5,คีย์บอร์ด,keyboard,,SEAlang_music_instruments_2025-12-31_03-00
7,ไวโอลิน,violin,,SEAlang_music_instruments_2025-12-31_03-00
12,หีบเพลงชัก,accordion,,SEAlang_music_instruments_2025-12-31_03-00
12,หีบเพลงปาก,harmonica,,SEAlang_music_instruments_2025-12-31_03-00
2,ธรรมชาติ,nature,,SEAlang_nature_plants_2025-12-31_03-00
3,พืช,plant,,SEAlang_nature_plants_2025-12-31_03-00
6,วัชพืช,weed,,SEAlang_nature_plants_2025-12-31_03-00
7,พุ่มไม้,bush,,SEAlang_nature_plants_2025-12-31_03-00
3,หญ้า,grass,,SEAlang_nature_plants_2025-12-31_03-00
3,ต้นไม้,tree,,SEAlang_nature_plants_2025-12-31_03-00
4,กิ่ง,branch,,SEAlang_nature_plants_2025-12-31_03-00
4,ใบไม้,leaf,,SEAlang_nature_plants_2025-12-31_03-00
3,ดอกไม้,flower,,SEAlang_nature_plants_2025-12-31_03-00
4,เมล็ด,seed,,SEAlang_nature_plants_2025-12-31_03-00
5,หนาม,thorn,,SEAlang_nature_plants_2025-12-31_03-00
4,เปลือก,bark,,SEAlang_nature_plants_2025-12-31_03-00
6,ออกดอก,to flower,,SEAlang_nature_plants_2025-12-31_03-00
3,เด็ด,to pick (a flower),,SEAlang_nature_plants_2025-12-31_03-00
5,งอก,to sprout,,SEAlang_nature_plants_2025-12-31_03-00
7,ต้นสน,conifer tree,,SEAlang_nature_trees_2025-12-31_03-01
7,ต้นกล้วย,banana tree,,SEAlang_nature_trees_2025-12-31_03-01
8,ต้นปาล์ม,palm tree,,SEAlang_nature_trees_2025-12-31_03-01
7,ต้นตาล,sugar palm tree,,SEAlang_nature_trees_2025-12-31_03-01
11,ต้นโอ๊ก,oak tree,,SEAlang_nature_trees_2025-12-31_03-01
6,ดอกกุหลาบ,rose,,SEAlang_nature_trees_2025-12-31_03-01
4,บัว,lotus,,SEAlang_nature_trees_2025-12-31_03-01
5,ดอกบัว,lotus flower,,SEAlang_nature_trees_2025-12-31_03-01
4,อ้อ,reed,,SEAlang_nature_trees_2025-12-31_03-01
5,ไม้ไผ่,bamboo,,SEAlang_nature_trees_2025-12-31_03-01
6,ไม้สัก,teak,,SEAlang_nature_trees_2025-12-31_03-01
4,หมาก,betel,,SEAlang_nature_trees_2025-12-31_03-01
4,อ้อย,sugar cane,,SEAlang_nature_trees_2025-12-31_03-01
5,หวาย,wicker,,SEAlang_nature_trees_2025-12-31_03-01
3,ครึ่ง,half,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
5,ครึ่งหนึ่ง,one half,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
1,หนึ่ง,one,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
2,สอง,two,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
2,สาม,three,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
3,สี่,four,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
3,ห้า,five,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
3,หก,six,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
4,เจ็ด,seven,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
4,แปด,eight,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
4,เก้า,nine,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
3,สิบ,ten,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
6,สิบเอ็ด,eleven,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
6,สิบสอง,twelve,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
7,สิบสาม,thirteen,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
7,สิบสี่,fourteen,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
6,สิบห้า,fifteen,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
7,สิบหก,sixteen,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
8,สิบเจ็ด,seventeen,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
7,สิบแปด,eighteen,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
7,สิบเก้า,nineteen,,SEAlang_numbers_1_2_digit_2025-12-31_03-01
5,ยี่สิบ,twenty,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
9,ยี่สิบเอ็ด,twenty one,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
5,สามสิบ,thirty,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
6,สี่สิบ,forty,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
6,ห้าสิบ,fifty,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
6,หกสิบ,sixty,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
7,เจ็ดสิบ,seventy,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
7,แปดสิบ,eighty,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
6,เก้าสิบ,ninety,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
6,หนึ่งร้อย,one hundred,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
3,ร้อย,hundred,,SEAlang_numbers_2_3_digit_2025-12-31_03-01
6,สองพัน,two thousand,,SEAlang_numbers_4_6_digit_2025-12-31_03-01
2,พัน,thousand,,SEAlang_numbers_4_6_digit_2025-12-31_03-01
2,แสน,hundred thousand,,SEAlang_numbers_4_6_digit_2025-12-31_03-01
2,ล้าน,million,,SEAlang_numbers_7_digit_plus_2025-12-31_03-01
6,สิบล้าน,ten million,,SEAlang_numbers_7_digit_plus_2025-12-31_03-01
5,ทะเบียนบ้าน,house registration,,SEAlang_paperwork_2025-12-31_03-01
2,เอกสาร,document,,SEAlang_paperwork_2025-12-31_03-01
4,ลายเซ็น,signature,,SEAlang_paperwork_2025-12-31_03-01
6,ลายมือชื่อ,signature (formal),,SEAlang_paperwork_2025-12-31_03-01
5,หนังสือเดินทาง,passport,,SEAlang_paperwork_2025-12-31_03-01
6,พาสปอร์ต,passport (informal),,SEAlang_paperwork_2025-12-31_03-01
4,รูปถ่าย,photograph,,SEAlang_paperwork_2025-12-31_03-01
5,วีซ่า,visa,,SEAlang_paperwork_2025-12-31_03-01
14,พนักงานรับรองเอกสาร,notary,,SEAlang_paperwork_2025-12-31_03-01
4,สำเนา,photocopy,,SEAlang_paperwork_2025-12-31_03-01
6,ทำสำเนา,to photocopy,,SEAlang_paperwork_2025-12-31_03-01
4,เซ็น,to sign,,SEAlang_paperwork_2025-12-31_03-01
6,ลงลายมือชื่อ,to sign,,SEAlang_paperwork_2025-12-31_03-01
3,จดทะเบียน,to register,,SEAlang_paperwork_2025-12-31_03-01
2,ชาย,male,,SEAlang_people_age_gender_2025-12-31_03-02
2,หญิง,female,,SEAlang_people_age_gender_2025-12-31_03-02
3,ผู้ใหญ่,adult,,SEAlang_people_age_gender_2025-12-31_03-02
1,เด็ก,child (not adult),,SEAlang_people_age_gender_2025-12-31_03-02
3,ผู้ชาย,man,,SEAlang_people_age_gender_2025-12-31_03-02
5,บุรุษ,man (formal),,SEAlang_people_age_gender_2025-12-31_03-02
2,ผู้หญิง,woman,,SEAlang_people_age_gender_2025-12-31_03-02
3,สตรี,woman (formal),,SEAlang_people_age_gender_2025-12-31_03-02
3,วัยรุ่น,adolescent,,SEAlang_people_age_gender_2025-12-31_03-02
3,เยาวชน,youth (noun),,SEAlang_people_age_gender_2025-12-31_03-02
2,อายุ,age (number),,SEAlang_people_age_gender_2025-12-31_03-02
2,วัย,age (stage of life),,SEAlang_people_age_gender_2025-12-31_03-02
3,สกุล,lineage,,SEAlang_people_age_gender_2025-12-31_03-02
4,ตระกูล,family (multi-generational),,SEAlang_people_age_gender_2025-12-31_03-02
6,สุภาพสตรี,lady,,SEAlang_people_age_gender_2025-12-31_03-02
5,สุภาพบุรุษ,gentleman,,SEAlang_people_age_gender_2025-12-31_03-02
7,แม่ม่าย,widow,,SEAlang_people_age_gender_2025-12-31_03-02
9,พ่อม่าย,widower,,SEAlang_people_age_gender_2025-12-31_03-02
2,สวย,beautiful,,SEAlang_people_appearance_2025-12-31_03-02
3,หล่อ,handsome,,SEAlang_people_appearance_2025-12-31_03-02
2,น่ารัก,cute,,SEAlang_people_appearance_2025-12-31_03-02
5,น่าเกลียด,ugly,,SEAlang_people_appearance_2025-12-31_03-02
3,อ้วน,fat,,SEAlang_people_appearance_2025-12-31_03-02
4,ผอม,thin,,SEAlang_people_appearance_2025-12-31_03-02
1,สูง,tall,,SEAlang_people_appearance_2025-12-31_03-02
5,เตี้ย,short,,SEAlang_people_appearance_2025-12-31_03-02
7,ตาเหล่,cross-eyed,,SEAlang_people_appearance_2025-12-31_03-02
9,ฟันหลอ,crooked teeth,,SEAlang_people_appearance_2025-12-31_03-02
5,ผิวขาว,light skin,,SEAlang_people_appearance_2025-12-31_03-02
7,ผิวคล้ำ,dark skin,,SEAlang_people_appearance_2025-12-31_03-02
7,ผิวดำ,black skin,,SEAlang_people_appearance_2025-12-31_03-02
7,คู่หมั้น,fiance,,SEAlang_people_family_in_laws_2025-12-31_03-02
7,พ่อตา,father-in-law (wife's father),,SEAlang_people_family_in_laws_2025-12-31_03-02
7,แม่ยาย,mother-in-law (wife's mother),,SEAlang_people_family_in_laws_2025-12-31_03-02
7,ลูกเขย,son-in-law,,SEAlang_people_family_in_laws_2025-12-31_03-02
9,น้องเขย,younger brother-in-law,,SEAlang_people_family_in_laws_2025-12-31_03-02
7,พี่เขย,older brother-in-law,,SEAlang_people_family_in_laws_2025-12-31_03-02
1,ชื่อ,name,,SEAlang_people_names_2025-12-31_03-02
3,นาม,name (formal),,SEAlang_people_names_2025-12-31_03-02
7,ชื่อตัว,first name,,SEAlang_people_names_2025-12-31_03-02
3,นามสกุล,last name,,SEAlang_people_names_2025-12-31_03-02
4,ชื่อเล่น,nickname,,SEAlang_people_names_2025-12-31_03-02
1,นาย,Mr.,,SEAlang_people_names_2025-12-31_03-02
2,นาง,Mrs.,,SEAlang_people_names_2025-12-31_03-02
4,นางสาว,Ms.,,SEAlang_people_names_2025-12-31_03-02
5,อัธยาศัย,personality,,SEAlang_people_personality_2025-12-31_03-02
3,นิสัย,habit,,SEAlang_people_personality_2025-12-31_03-02
2,มารยาท,manners,,SEAlang_people_personality_2025-12-31_03-02
5,หยิ่ง,conceited,,SEAlang_people_personality_2025-12-31_03-02
7,ถ่อม,humble,,SEAlang_people_personality_2025-12-31_03-02
4,โหด,cruel,,SEAlang_people_personality_2025-12-31_03-02
4,ใจดี,kind,,SEAlang_people_personality_2025-12-31_03-02
4,ขยัน,hardworking,,SEAlang_people_personality_2025-12-31_03-02
4,ขี้เกียจ,lazy,,SEAlang_people_personality_2025-12-31_03-02
5,สุจริต,honest,,SEAlang_people_personality_2025-12-31_03-02
4,ทุจริต,dishonest,,SEAlang_people_personality_2025-12-31_03-02
3,สุภาพ,polite,,SEAlang_people_personality_2025-12-31_03-02
3,หยาบคาย,coarse,,SEAlang_people_personality_2025-12-31_03-02
5,ดื้อ,stubborn,,SEAlang_people_personality_2025-12-31_03-02
6,ว่าง่าย,obedient,,SEAlang_people_personality_2025-12-31_03-02
4,ฉลาด,smart,,SEAlang_people_personality_2025-12-31_03-02
4,โง่,stupid,,SEAlang_people_personality_2025-12-31_03-02
4,อัจฉริยะ,genius,,SEAlang_people_personality_2025-12-31_03-02
1,เพื่อน,friend,,SEAlang_people_relations_2025-12-31_03-02
4,ศัตรู,enemy,,SEAlang_people_relations_2025-12-31_03-02
